trial,lum1,lum2,c1,c2,im,thisN,thisTrialN,thisRepN,resp.keys,resp.rt,resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instruct.started,ready.started,instrText.started,instruct.stopped,trial.started,resp.started,image.started,trial.stopped,trials.resp.keys,trials.resp.rt,trials.resp.duration,thanks.started,thanksText.started,thanks.stopped,session,participant,date,expName,expVersion,psychopyVersion,frameRate,expStart,
44,0.75,0.75,1.0,0.0,imgs/white_0.75_0.75_1.0_0.0.png,44,44,0,right,0.597642183303833,None,0,44,44,44,54.95229363441467,,,,,,54.9438841342926,55.45152020454407,55.45152020454407,56.05440664291382,right,0.597642183303833,None,,,,2,GA2,2025-08-20_14h55.39.569,mlcm_experiment_whites_illusion,,2025.1.1,59.920854203156125,2025-08-20 14h55.45.926289 +0200,
45,0.75,0.33,1.0,0.0,imgs/white_0.75_0.33_1.0_0.0.png,45,45,0,left,0.6482939720153809,None,0,45,45,45,56.06820344924927,,,,,,56.06227922439575,56.56902527809143,56.56902527809143,57.22251105308533,left,0.6482939720153809,None,,,,2,GA2,2025-08-20_14h55.39.569,mlcm_experiment_whites_illusion,,2025.1.1,59.920854203156125,2025-08-20 14h55.45.926289 +0200,
46,0.67,0.5,0.0,0.0,imgs/white_0.67_0.5_0.0_0.0.png,46,46,0,left,0.5925781726837158,None,0,46,46,46,57.23598265647888,,,,,,57.22995162010193,57.736567974090576,57.736567974090576,58.33956575393677,left,0.5925781726837158,None,,,,2,GA2,2025-08-20_14h55.39.569,mlcm_experiment_whites_illusion,,2025.1.1,59.920854203156125,2025-08-20 14h55.45.926289 +0200,
47,0.5,0.25,1.0,1.0,imgs/white_0.5_0.25_1.0_1.0.png,47,47,0,left,0.650977373123169,None,0,47,47,47,58.355496883392334,,,,,,58.34757900238037,58.85409426689148,58.85409426689148,59.508177042007446,left,0.650977373123169,None,,,,2,GA2,2025-08-20_14h55.39.569,mlcm_experiment_whites_illusion,,2025.1.1,59.920854203156125,2025-08-20 14h55.45.926289 +0200,
48,0.42,0.33,1.0,0.0,imgs/white_0.42_0.33_1.0_0.0.png,48,48,0,right,1.411566972732544,None,0,48,48,48,59.527673959732056,,,,,,59.520113706588745,60.02166032791138,60.02166032791138,61.44221234321594,right,1.411566972732544,None,,,,2,GA2,2025-08-20_14h55.39.569,mlcm_experiment_whites_illusion,,2025.1.1,59.920854203156125,2025-08-20 14h55.45.926289 +0200,
49,0.5,0.67,1.0,0.0,imgs/white_0.5_0.67_1.0_0.0.png,49,49,0,right,0.4923841953277588,None,0,49,49,49,61.456143856048584,,,,,,61.449467182159424,61.956838607788086,61.956838607788086,62.459782123565674,right,0.4923841953277588,None,,,,2,GA2,2025-08-20_14h55.39.569,mlcm_experiment_whites_illusion,,2025.1.1,59.920854203156125,2025-08-20 14h55.45.926289 +0200,
50,0.42,0.67,0.0,0.0,imgs/white_0.42_0.67_0.0_0.0.png,50,50,0,right,0.7708680629730225,None,0,50,50,50,62.47536754608154,,,,,,62.46831965446472,62.974302768707275,62.974302768707275,63.760631799697876,right,0.7708680629730225,None,,,,2,GA2,2025-08-20_14h55.39.569,mlcm_experiment_whites_illusion,,2025.1.1,59.920854203156125,2025-08-20 14h55.45.926289 +0200,
51,0.33,0.5,1.0,0.0,imgs/white_0.33_0.5_1.0_0.0.png,51,51,0,right,0.5256803035736084,None,0,51,51,51,63.77676701545715,,,,,,63.76863360404968,64.27554655075073,64.27554655075073,64.81195259094238,right,0.5256803035736084,None,,,,2,GA2,2025-08-20_14h55.39.569,mlcm_experiment_whites_illusion,,2025.1.1,59.920854203156125,2025-08-20 14h55.45.926289 +0200,
52,0.25,0.42,1.0,1.0,imgs/white_0.25_0.42_1.0_1.0.png,52,52,0,right,0.5871872901916504,None,0,52,52,52,64.82754492759705,,,,,,64.82016801834106,65.32625460624695,65.32625460624695,65.9296133518219,right,0.5871872901916504,None,,,,2,GA2,2025-08-20_14h55.39.569,mlcm_experiment_whites_illusion,,2025.1.1,59.920854203156125,2025-08-20 14h55.45.926289 +0200,
53,0.75,0.33,0.0,0.0,imgs/white_0.75_0.33_0.0_0.0.png,53,53,0,left,0.6292166709899902,None,0,53,53,53,65.9453694820404,,,,,,65.93655490875244,66.44408297538757,66.44408297538757,67.07994484901428,left,0.6292166709899902,None,,,,2,GA2,2025-08-20_14h55.39.569,mlcm_experiment_whites_illusion,,2025.1.1,59.920854203156125,2025-08-20 14h55.45.926289 +0200,
54,0.5,0.67,1.0,1.0,imgs/white_0.5_0.67_1.0_1.0.png,54,54,0,right,0.6782627105712891,None,0,54,54,54,67.09393262863159,,,,,,67.08806800842285,67.59505462646484,67.59505462646484,68.28171062469482,right,0.6782627105712891,None,,,,2,GA2,2025-08-20_14h55.39.569,mlcm_experiment_whites_illusion,,2025.1.1,59.920854203156125,2025-08-20 14h55.45.926289 +0200,
55,0.67,0.58,1.0,1.0,imgs/white_0.67_0.58_1.0_1.0.png,55,55,0,left,0.7504024505615234,None,0,55,55,55,68.29719591140747,,,,,,68.28972458839417,68.79536700248718,68.79536700248718,69.54892349243164,left,0.7504024505615234,None,,,,2,GA2,2025-08-20_14h55.39.569,mlcm_experiment_whites_illusion,,2025.1.1,59.920854203156125,2025-08-20 14h55.45.926289 +0200,
56,0.5,0.75,0.0,0.0,imgs/white_0.5_0.75_0.0_0.0.png,56,56,0,right,0.5854413509368896,None,0,56,56,56,69.56499075889587,,,,,,69.55849051475525,70.0639111995697,70.0639111995697,70.66706824302673,right,0.5854413509368896,None,,,,2,GA2,2025-08-20_14h55.39.569,mlcm_experiment_whites_illusion,,2025.1.1,59.920854203156125,2025-08-20 14h55.45.926289 +0200,
57,0.25,0.33,0.0,0.0,imgs/white_0.25_0.33_0.0_0.0.png,57,57,0,right,1.7320239543914795,None,0,57,57,57,70.68063187599182,,,,,,70.67519116401672,71.18131422996521,71.18131422996521,72.91858196258545,right,1.7320239543914795,None,,,,2,GA2,2025-08-20_14h55.39.569,mlcm_experiment_whites_illusion,,2025.1.1,59.920854203156125,2025-08-20 14h55.45.926289 +0200,
58,0.67,0.33,0.0,1.0,imgs/white_0.67_0.33_0.0_1.0.png,58,58,0,left,0.8801100254058838,None,0,58,58,58,72.9344129562378,,,,,,72.92906141281128,73.43345642089844,73.43345642089844,74.32017946243286,left,0.8801100254058838,None,,,,2,GA2,2025-08-20_14h55.39.569,mlcm_experiment_whites_illusion,,2025.1.1,59.920854203156125,2025-08-20 14h55.45.926289 +0200,
59,0.67,0.75,0.0,1.0,imgs/white_0.67_0.75_0.0_1.0.png,59,59,0,left,0.6473519802093506,None,0,59,59,59,74.33414816856384,,,,,,74.32807993888855,74.8344247341156,74.8344247341156,75.48703360557556,left,0.6473519802093506,None,,,,2,GA2,2025-08-20_14h55.39.569,mlcm_experiment_whites_illusion,,2025.1.1,59.920854203156125,2025-08-20 14h55.45.926289 +0200,
60,0.42,0.75,1.0,0.0,imgs/white_0.42_0.75_1.0_0.0.png,60,60,0,right,0.5833091735839844,None,0,60,60,60,75.50319623947144,,,,,,75.49693536758423,76.0020227432251,76.0020227432251,76.58865547180176,right,0.5833091735839844,None,,,,2,GA2,2025-08-20_14h55.39.569,mlcm_experiment_whites_illusion,,2025.1.1,59.920854203156125,2025-08-20 14h55.45.926289 +0200,
61,0.33,0.58,0.0,1.0,imgs/white_0.33_0.58_0.0_1.0.png,61,61,0,right,1.418125867843628,None,0,61,61,61,76.6024239063263,,,,,,76.59633302688599,77.10302543640137,77.10302543640137,78.5400161743164,right,1.418125867843628,None,,,,2,GA2,2025-08-20_14h55.39.569,mlcm_experiment_whites_illusion,,2025.1.1,59.920854203156125,2025-08-20 14h55.45.926289 +0200,
62,0.42,0.75,1.0,1.0,imgs/white_0.42_0.75_1.0_1.0.png,62,62,0,right,0.5949068069458008,None,0,62,62,62,78.55629420280457,,,,,,78.55067324638367,79.05471968650818,79.05471968650818,79.65706157684326,right,0.5949068069458008,None,,,,2,GA2,2025-08-20_14h55.39.569,mlcm_experiment_whites_illusion,,2025.1.1,59.920854203156125,2025-08-20 14h55.45.926289 +0200,
63,0.5,0.42,0.0,0.0,imgs/white_0.5_0.42_0.0_0.0.png,63,63,0,left,0.74949049949646,None,0,63,63,63,79.67356824874878,,,,,,79.6648621559143,80.17228841781616,80.17228841781616,80.925288438797,left,0.74949049949646,None,,,,2,GA2,2025-08-20_14h55.39.569,mlcm_experiment_whites_illusion,,2025.1.1,59.920854203156125,2025-08-20 14h55.45.926289 +0200,
64,0.5,0.25,0.0,0.0,imgs/white_0.5_0.25_0.0_0.0.png,64,64,0,left,0.5855896472930908,None,0,64,64,64,80.93914723396301,,,,,,80.93384766578674,81.44004845619202,81.44004845619202,82.04320573806763,left,0.5855896472930908,None,,,,2,GA2,2025-08-20_14h55.39.569,mlcm_experiment_whites_illusion,,2025.1.1,59.920854203156125,2025-08-20 14h55.45.926289 +0200,
65,0.33,0.67,0.0,1.0,imgs/white_0.33_0.67_0.0_1.0.png,65,65,0,right,0.6600894927978516,None,0,65,65,65,82.05677008628845,,,,,,82.05047869682312,82.55736637115479,82.55736637115479,83.22744417190552,right,0.6600894927978516,None,,,,2,GA2,2025-08-20_14h55.39.569,mlcm_experiment_whites_illusion,,2025.1.1,59.920854203156125,2025-08-20 14h55.45.926289 +0200,
66,0.58,0.5,0.0,0.0,imgs/white_0.58_0.5_0.0_0.0.png,66,66,0,left,1.1876256465911865,None,0,66,66,66,83.24293875694275,,,,,,83.23501539230347,83.74194812774658,83.74194812774658,84.94567060470581,left,1.1876256465911865,None,,,,2,GA2,2025-08-20_14h55.39.569,mlcm_experiment_whites_illusion,,2025.1.1,59.920854203156125,2025-08-20 14h55.45.926289 +0200,
67,0.25,0.75,1.0,1.0,imgs/white_0.25_0.75_1.0_1.0.png,67,67,0,right,0.693591833114624,None,0,67,67,67,84.96220374107361,,,,,,84.95675659179688,85.4600977897644,85.4600977897644,86.16428661346436,right,0.693591833114624,None,,,,2,GA2,2025-08-20_14h55.39.569,mlcm_experiment_whites_illusion,,2025.1.1,59.920854203156125,2025-08-20 14h55.45.926289 +0200,
68,0.5,0.25,1.0,0.0,imgs/white_0.5_0.25_1.0_0.0.png,68,68,0,left,0.675865650177002,None,0,68,68,68,86.17880892753601,,,,,,86.17209935188293,86.67758131027222,86.67758131027222,87.36348700523376,left,0.675865650177002,None,,,,2,GA2,2025-08-20_14h55.39.569,mlcm_experiment_whites_illusion,,2025.1.1,59.920854203156125,2025-08-20 14h55.45.926289 +0200,
69,0.67,0.58,0.0,0.0,imgs/white_0.67_0.58_0.0_0.0.png,69,69,0,left,1.4991064071655273,None,0,69,69,69,87.37979388237,,,,,,87.37157988548279,87.87870264053345,87.87870264053345,89.3833601474762,left,1.4991064071655273,None,,,,2,GA2,2025-08-20_14h55.39.569,mlcm_experiment_whites_illusion,,2025.1.1,59.920854203156125,2025-08-20 14h55.45.926289 +0200,
70,0.33,0.42,1.0,0.0,imgs/white_0.33_0.42_1.0_0.0.png,70,70,0,right,0.49675416946411133,None,0,70,70,70,89.39881086349487,,,,,,89.39341163635254,89.89706587791443,89.89706587791443,90.40003204345703,right,0.49675416946411133,None,,,,2,GA2,2025-08-20_14h55.39.569,mlcm_experiment_whites_illusion,,2025.1.1,59.920854203156125,2025-08-20 14h55.45.926289 +0200,
71,0.58,0.42,0.0,1.0,imgs/white_0.58_0.42_0.0_1.0.png,71,71,0,left,0.5353448390960693,None,0,71,71,71,90.41596579551697,,,,,,90.40692806243896,90.91453552246094,90.91453552246094,91.46789836883545,left,0.5353448390960693,None,,,,2,GA2,2025-08-20_14h55.39.569,mlcm_experiment_whites_illusion,,2025.1.1,59.920854203156125,2025-08-20 14h55.45.926289 +0200,
72,0.5,0.58,1.0,0.0,imgs/white_0.5_0.58_1.0_0.0.png,72,72,0,right,0.7638192176818848,None,0,72,72,72,91.48325657844543,,,,,,91.47781443595886,91.98213911056519,91.98213911056519,92.75126719474792,right,0.7638192176818848,None,,,,2,GA2,2025-08-20_14h55.39.569,mlcm_experiment_whites_illusion,,2025.1.1,59.920854203156125,2025-08-20 14h55.45.926289 +0200,
73,0.25,0.42,1.0,0.0,imgs/white_0.25_0.42_1.0_0.0.png,73,73,0,right,0.5114266872406006,None,0,73,73,73,92.76792907714844,,,,,,92.7587833404541,93.26646375656128,93.26646375656128,93.78608751296997,right,0.5114266872406006,None,,,,2,GA2,2025-08-20_14h55.39.569,mlcm_experiment_whites_illusion,,2025.1.1,59.920854203156125,2025-08-20 14h55.45.926289 +0200,
74,0.67,0.42,1.0,0.0,imgs/white_0.67_0.42_1.0_0.0.png,74,74,0,left,0.7413029670715332,None,0,74,74,74,93.79982948303223,,,,,,93.79354763031006,94.30094814300537,94.30094814300537,95.0544662475586,left,0.7413029670715332,None,,,,2,GA2,2025-08-20_14h55.39.569,mlcm_experiment_whites_illusion,,2025.1.1,59.920854203156125,2025-08-20 14h55.45.926289 +0200,
75,0.75,0.58,0.0,1.0,imgs/white_0.75_0.58_0.0_1.0.png,75,75,0,left,0.5293915271759033,None,0,75,75,75,95.06828570365906,,,,,,95.06161069869995,95.56848526000977,95.56848526000977,96.10441994667053,left,0.5293915271759033,None,,,,2,GA2,2025-08-20_14h55.39.569,mlcm_experiment_whites_illusion,,2025.1.1,59.920854203156125,2025-08-20 14h55.45.926289 +0200,
76,0.75,0.5,1.0,1.0,imgs/white_0.75_0.5_1.0_1.0.png,76,76,0,left,0.7665355205535889,None,0,76,76,76,96.11918210983276,,,,,,96.11170482635498,96.61953473091125,96.61953473091125,97.38997149467468,left,0.7665355205535889,None,,,,2,GA2,2025-08-20_14h55.39.569,mlcm_experiment_whites_illusion,,2025.1.1,59.920854203156125,2025-08-20 14h55.45.926289 +0200,
77,0.75,0.33,0.0,1.0,imgs/white_0.75_0.33_0.0_1.0.png,77,77,0,left,0.5378224849700928,None,0,77,77,77,97.40350556373596,,,,,,97.39711475372314,97.90392565727234,97.90392565727234,98.45737338066101,left,0.5378224849700928,None,,,,2,GA2,2025-08-20_14h55.39.569,mlcm_experiment_whites_illusion,,2025.1.1,59.920854203156125,2025-08-20 14h55.45.926289 +0200,
78,0.58,0.67,1.0,0.0,imgs/white_0.58_0.67_1.0_0.0.png,78,78,0,right,0.6945815086364746,None,0,78,78,78,98.47412419319153,,,,,,98.46846675872803,98.97143459320068,98.97143459320068,99.67470479011536,right,0.6945815086364746,None,,,,2,GA2,2025-08-20_14h55.39.569,mlcm_experiment_whites_illusion,,2025.1.1,59.920854203156125,2025-08-20 14h55.45.926289 +0200,
79,0.5,0.25,0.0,1.0,imgs/white_0.5_0.25_0.0_1.0.png,79,79,0,left,0.573007345199585,None,0,79,79,79,99.69041800498962,,,,,,99.68140602111816,100.1890058517456,100.1890058517456,100.77537417411804,left,0.573007345199585,None,,,,2,GA2,2025-08-20_14h55.39.569,mlcm_experiment_whites_illusion,,2025.1.1,59.920854203156125,2025-08-20 14h55.45.926289 +0200,
80,0.25,0.75,1.0,0.0,imgs/white_0.25_0.75_1.0_0.0.png,80,80,0,right,0.6080009937286377,None,0,80,80,80,100.78959321975708,,,,,,100.78302884101868,101.28995966911316,101.28995966911316,101.9101493358612,right,0.6080009937286377,None,,,,2,GA2,2025-08-20_14h55.39.569,mlcm_experiment_whites_illusion,,2025.1.1,59.920854203156125,2025-08-20 14h55.45.926289 +0200,
81,0.67,0.75,0.0,0.0,imgs/white_0.67_0.75_0.0_0.0.png,81,81,0,right,0.6661450862884521,None,0,81,81,81,101.92538452148438,,,,,,101.91818714141846,102.42434930801392,102.42434930801392,103.09403395652771,right,0.6661450862884521,None,,,,2,GA2,2025-08-20_14h55.39.569,mlcm_experiment_whites_illusion,,2025.1.1,59.920854203156125,2025-08-20 14h55.45.926289 +0200,
82,0.58,0.33,0.0,1.0,imgs/white_0.58_0.33_0.0_1.0.png,82,82,0,left,0.6333181858062744,None,0,82,82,82,103.10804581642151,,,,,,103.10161709785461,103.60851550102234,103.60851550102234,104.24523735046387,left,0.6333181858062744,None,,,,2,GA2,2025-08-20_14h55.39.569,mlcm_experiment_whites_illusion,,2025.1.1,59.920854203156125,2025-08-20 14h55.45.926289 +0200,
83,0.5,0.33,1.0,1.0,imgs/white_0.5_0.33_1.0_1.0.png,83,83,0,left,0.6827821731567383,None,0,83,83,83,104.25905537605286,,,,,,104.25319528579712,104.75950765609741,104.75950765609741,105.44582653045654,left,0.6827821731567383,None,,,,2,GA2,2025-08-20_14h55.39.569,mlcm_experiment_whites_illusion,,2025.1.1,59.920854203156125,2025-08-20 14h55.45.926289 +0200,
84,0.42,0.5,0.0,1.0,imgs/white_0.42_0.5_0.0_1.0.png,84,84,0,left,0.7853667736053467,None,0,84,84,84,105.46007633209229,,,,,,105.45319604873657,105.96074509620667,105.96074509620667,106.76436710357666,left,0.7853667736053467,None,,,,2,GA2,2025-08-20_14h55.39.569,mlcm_experiment_whites_illusion,,2025.1.1,59.920854203156125,2025-08-20 14h55.45.926289 +0200,
85,0.5,0.75,0.0,1.0,imgs/white_0.5_0.75_0.0_1.0.png,85,85,0,right,0.9078249931335449,None,0,85,85,85,106.77952647209167,,,,,,106.77294683456421,107.27830696105957,107.27830696105957,108.19845199584961,right,0.9078249931335449,None,,,,2,GA2,2025-08-20_14h55.39.569,mlcm_experiment_whites_illusion,,2025.1.1,59.920854203156125,2025-08-20 14h55.45.926289 +0200,
86,0.42,0.75,0.0,0.0,imgs/white_0.42_0.75_0.0_0.0.png,86,86,0,right,0.5611269474029541,None,0,86,86,86,108.21215867996216,,,,,,108.20518827438354,108.71311068534851,108.71311068534851,109.28238344192505,right,0.5611269474029541,None,,,,2,GA2,2025-08-20_14h55.39.569,mlcm_experiment_whites_illusion,,2025.1.1,59.920854203156125,2025-08-20 14h55.45.926289 +0200,
87,0.25,0.42,0.0,0.0,imgs/white_0.25_0.42_0.0_0.0.png,87,87,0,right,0.6608395576477051,None,0,87,87,87,109.29644441604614,,,,,,109.28914093971252,109.79742288589478,109.79742288589478,110.46679210662842,right,0.6608395576477051,None,,,,2,GA2,2025-08-20_14h55.39.569,mlcm_experiment_whites_illusion,,2025.1.1,59.920854203156125,2025-08-20 14h55.45.926289 +0200,
88,0.42,0.58,1.0,1.0,imgs/white_0.42_0.58_1.0_1.0.png,88,88,0,right,0.6687066555023193,None,0,88,88,88,110.48268795013428,,,,,,110.47628808021545,110.98142623901367,110.98142623901367,111.66856360435486,right,0.6687066555023193,None,,,,2,GA2,2025-08-20_14h55.39.569,mlcm_experiment_whites_illusion,,2025.1.1,59.920854203156125,2025-08-20 14h55.45.926289 +0200,
89,0.42,0.25,1.0,0.0,imgs/white_0.42_0.25_1.0_0.0.png,89,89,0,left,0.9474024772644043,None,0,89,89,89,111.68381452560425,,,,,,111.67594194412231,112.18280863761902,112.18280863761902,113.13844633102417,left,0.9474024772644043,None,,,,2,GA2,2025-08-20_14h55.39.569,mlcm_experiment_whites_illusion,,2025.1.1,59.920854203156125,2025-08-20 14h55.45.926289 +0200,
90,0.42,0.67,1.0,0.0,imgs/white_0.42_0.67_1.0_0.0.png,90,90,0,right,0.6799485683441162,None,0,90,90,90,113.15150475502014,,,,,,113.14459896087646,113.65037107467651,113.65037107467651,114.33717036247253,right,0.6799485683441162,None,,,,2,GA2,2025-08-20_14h55.39.569,mlcm_experiment_whites_illusion,,2025.1.1,59.920854203156125,2025-08-20 14h55.45.926289 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.41476511955261,114.4194347858429,116.35245752334595,2,GA2,2025-08-20_14h55.39.569,mlcm_experiment_whites_illusion,,2025.1.1,59.920854203156125,2025-08-20 14h55.45.926289 +0200,
